unique ID,Project name,Place name[1],Place name[2],Place name[3],project_name_flag
664,Temple B'nai Jeshurun.,Temple B'nai Jeshurun,,,0
665,Thad W. Smith residence.,Thad W.Smithresidence.,Smithresidence,Thad W,0
666,Theater.  Proposed.,Theater,,,0
667,Randolph residence.,Randolph residence,,,0
668,Tower of Justice.,Tower of Justice,,,0
669,Chapel (unidentified),,,,1
670,Supreme Court Building (unidentified).  Proposed.,Supreme Court Building (unidentified),,,0
671,Union Baptist Church.,Union Baptist Church,,,0
672,Union Dime Savings Institution.,Union Dime Savings Institution,,,0
673,Van Zandt County Courthouse.,Van Zandt County Courthouse,,,0
674,Vicksburg City Hall.,Vicksburg City Hall,,,0
675,Victoria County Courthouse.,Victoria County Courthouse,,,0
676,Wilkinson County Courthouse.,Wilkinson County Courthouse,,,0
677,Wise County Courthouse.,Wise County Courthouse,,,0
678,Wise County Courthouse.,Wise County Courthouse,,,0
679,Wood's Business College.,Wood's Business College,,,0
680,Wooldridge residence.,Wooldridge residence,,,0
681,World's Columbian Exposition. Texas State Building (Texas Pavilion). Accepted competative design and Certificate of Award for James Riely Gordon.,World's Columbian Exposition.Texas StateBuilding (Texas Pavilion).,Texas StateBuilding (Texas Pavilion),World's Columbian Exposition,0
2658,Scott residence.,Scott residence,,,0
5275,"Office Building (Baltimore, Md.)","Office Building (Baltimore, Md",,,0
10170,Theater (unidentified),,,,1
11761,Texas courthouse (undetermined).,Texas courthouse (undetermined),,,0
14150,Cambria County Courthouse.  Details.,Cambria County Courthouse,,,0
16915,Bronx Borough Courthouse.,Bronx Borough Courthouse,,,0
16916,Cambria County Courthouse. Art leaded glass.,Cambria County Courthouse,,,0
16917,National Gallery of Art.,National Gallery of Art,,,0
16918,"United States Post Office (Cleveland, OH)",,,,1
16919,Montana State Capitol (unbuilt).,Montana State Capitol (unbuilt),,,0
16983,Unidentified building.,Unidentified building,,,0
17283,George Borgfeldt and Company Building. ,George Borgfeldt and Company Building,,,0
17284,Unidentified government building. ,Unidentified government building,,,0
17285,Unidentified government building. ,Unidentified government building,,,0
17286,Ellis County Courthouse. Exterior.,Ellis County Courthouse,,,0
17288,Unidentified bank building. Interior.,Unidentified bank building,,,0
17289,"Dinner to William Howard Taft, President of the United States by the National Republican League, Hotel Astor",,,,1
17290,Unidentified bank building. Interior. Wood paneled room.,Unidentified bank building.Interior. Wood paneledroom.,Interior. Wood paneledroom,Unidentified bank building,0
17291,"Annual Dinner Second Panel Sheriff’s Jury, Hotel Astor",,,,1
17306,Bergen County Courthouse.,Bergen County Courthouse,,,0
17307,Rockport Hotel and Clubhouse.,Rockport Hotel and Clubhouse,,,0
17310,Unidentified Courthouse.,Unidentified Courthouse,,,0
17311,Fayette County Courthouse.,Fayette County Courthouse,,,0
17677,Unidentified School Building. Three stories. ,Unidentified School Building,,,0
10071,"United States Embassy Office Building (Athens, Greece).","United States Embassy Office Building (Athens, Greece)",,,0
2835,Dallas County Courthouse.,Dallas County Courthouse,,,0
5276,Marsh residence.,Marsh residence,,,0
5291,Public schools in Northeast Texas. Student thesis.,Public schools in Northeast Texas,,,0
6070,Santiago Tupataro.,Santiago Tupataro,,,0
6071,Santiago Tupatario.,Santiago Tupatario,,,0
6072,San Bartolo.,San Bartolo,,,0
6073,San Bartolo.,San Bartolo,,,0
6074,Capilla San Bartolo.,Capilla San Bartolo,,,0
6075,San Bartolo.,San Bartolo,,,0
6076,San Bartolo.,San Bartolo,,,0
6077,San Bartolo.,San Bartolo,,,0
6078,San Bartolo.,San Bartolo,,,0
6079,Izamal City plan.,Izamal City plan,,,0
6080,Kinichkakmo. Plan.,Kinichkakmo,,,0
6081,Kinichkakmo. 3/4 elevation.,Kinichkakmo,,,0
6082,Izamal? City plan. South quadrant.,Izamal? City plan,,,0
6083,Izamal? City plan with church (Santa ?Ana de Padua -- cf drawing for patron).,Izamal? City plan with church (Santa ?Ana de Padua -- cf drawing for patron),,,0
6084,Izamal? City plan with Kinich Kakmo.,Izamal? City plan with Kinich Kakmo,,,0
6085,Izamal? City plan. North quadrant.,Izamal? City plan,,,0
6086,Izamal? City plan. South quadrant (continuation).,Izamal? City plan,,,0
6087,Izamal? City plan.,Izamal? City plan,,,0
6088,Barrio de Santa Lucia. Plan.,Barrio de Santa Lucia,,,0
6089,Iglesia de San Juan de Dios. Plan.,Iglesia de San Juan de Dios,,,0
6090,Church plan (Izamal? unlabeled).,Church plan (Izamal? unlabeled),,,0
6091,Barrio de San Gerrasio. Plan.,Barrio de San Gerrasio,,,0
6092,Iglesia de Indios del Barrio de Santa Anna. Plan.,Iglesia de Indios del Barrio de Santa Anna,,,0
6093,San Bernardino de Sena Sisal. Plan.,San Bernardino de Sena Sisal,,,0
6094,Iglesia de San Roque. Plan.,Iglesia de San Roque,,,0
6095,Iglesia del Barrio de la Candelaria. Plan.,Iglesia del Barrio de la Candelaria,,,0
6096,Unidentified location. Street plan.,Unidentified location.Street plan.,Street plan,Unidentified location,0
6097,San Bernardino de Sena Sisal. Plan.,San Bernardino de Sena Sisal,,,0
6098,San Bernardino de Sena Sisal. Plan.,San Bernardino de Sena Sisal,,,0
6099,Zoquizoquipan City plan (photocopy).,Zoquizoquipan City plan (photocopy),,,0
6100,San Martin Ituaqechula. Plan.,San Martin Ituaqechula,,,0
6101,Santo Domingo. Plan.,Santo Domingo,,,0
6102,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6103,Tlacolula? City plan.,Tlacolula? City plan,,,0
6104,San Juan Evangelista. Plan.,San Juan Evangelista,,,0
6105,San Juan Bautista. Plan.,San Juan Bautista,,,0
6106,San Mateo Atlatlauchan (sp?). Plan.,San Mateo Atlatlauchan (sp?),,,0
6107,San Andres Caplan town center.  Plan (enlarged photocopy).,San Andres Caplan town center,,,0
6108,San Andres Caplan town center. Plan (reduced photocopy).,San Andres Caplan town center,,,0
6109,Santiago Tupataro. Plan.,Santiago Tupataro,,,0
6110,Santiago Tupataro. Elevation.,Santiago Tupataro,,,0
6111,Molango (?illegible writing). Plan.,Molango (?illegible writing),,,0
6112,Santo Domingo. Plan (blueprint).,Santo Domingo,,,0
6113,Santo Domingo. Plan (blueprint).,Santo Domingo,,,0
6114,San Juan Bautista. Plan (drawing and blueprint).,San Juan Bautista,,,0
6115,San Miguel. Plan (blueprint).,San Miguel,,,0
6116,Iglesia de las Penas and environs (Villa de Etla?). Elevation/topo.,Iglesia de las Penas and environs (Villa de Etla?),,,0
6117,San Miguel. Plan.,San Miguel,,,0
6118,"Plaza de la Danza, Nuestra Senora de la Soledad. Plan.","Plaza de la Danza, Nuestra Senora de la Soledad",,,0
6119,San P(edro?) and San P(aulo?) Teposcolula. Plan (drawing and blueprint).,San P(edro?) and San P(aulo?) Teposcolula,,,0
6120,Santa Maria Asuncion. Plan (drawing and blueprint).,Santa Maria Asuncion,,,0
6121,San Pedro y San Pablo. Plan.,San Pedro y San Pablo,,,0
6122,Zaachila City plan.,Zaachila City plan,,,0
6123,Teotitlan del Valle City plan.,Teotitlan del Valle City plan,,,0
6124,San Pablo. Plan.,San Pablo,,,0
6125,Santo Domingo del Valle. Plan.,Santo Domingo del Valle,,,0
6126,San Mateo. Plan.,San Mateo,,,0
6127,Iglesia de Santiago. Plan.,Iglesia de Santiago,,,0
6128,Iglesia de Santiago. Plan (rough draft - unfinished).,Iglesia de Santiago,,,0
6129,San Mateo. Plan (drawing and blueprint).,San Mateo,,,0
6130,Zacualpan de Amilpas City plan? (drawing plus two blueprints).,Zacualpan de Amilpas City plan? (drawing plus two blueprints),,,0
6131,Santo Domingo. Plan.,Santo Domingo,,,0
6132,San Francisco. Plan.,San Francisco,,,0
6133,Santa Maria de los Reyes. Plan.,Santa Maria de los Reyes,,,0
6134,Santa Ana del Valle. Plan.,Santa Ana del Valle,,,0
6135,San Pedro.,San Pedro,,,0
6136,San Pedro. Plan.,San Pedro,,,0
6137,San Tomas. Plan.,San Tomas,,,0
6138,Mateo y Padre Jesus (photocopy). Plan.,Mateo y Padre Jesus (photocopy),,,0
6139,Chalcatzingo. City plan (?).,Chalcatzingo,,,0
6140,Undameo City plan (photocopy).,Undameo City plan (photocopy),,,0
6141,San Mateo y Padre Jesus. Plan.,San Mateo y Padre Jesus,,,0
6142,El Senor de las Columna. Plan.,El Senor de las Columna,,,0
6143,El Senor de la Columna. Detail of Atrio wall.,El Senor de la Columna,,,0
6144,La Purisma Concepcion. Plan (drawing and blueprint).,La Purisma Concepcion,,,0
6145,Tzurumtaro City plan (photocopy).,Tzurumtaro City plan (photocopy),,,0
6146,Huiramba City plan (photocopy).,Huiramba City plan (photocopy),,,0
6147,Iglesia de Santo Ana. Plan.,Iglesia de Santo Ana,,,0
6148,Santa Clara del Cobre. Plan.,Santa Clara del Cobre,,,0
6149,Templo San Bartolo. Plan.,Templo San Bartolo,,,0
6150,La Purisma Concepcion. Plan.,La Purisma Concepcion,,,0
6151,San Bartolo Pareo. Plan.,San Bartolo Pareo,,,0
6152,Santiago. Plan.,Santiago,,,0
6153,Santa Catarina. Plan.,Santa Catarina,,,0
6154,San Juan. Plan (drawing and blueprint).,San Juan,,,0
6155,Santiago (?). Plan (drawing and blueprint).,Santiago (?),,,0
6156,San Miguel. Plan (drawing and blueprint).,San Miguel,,,0
6157,San Martin. Plan (drawing and blueprint).,San Martin,,,0
6158,Santiago. Plan (drawing and blueprint).,Santiago,,,0
6159,Templo de la Purisima Concepcion. Plan.,Templo de la Purisima Concepcion,,,0
6160,Santa Fe de la Laguna. Plans (reduced photocopy).,Santa Fe de la Laguna,,,0
6161,Santa Fe de la Laguna. Plans (reduced photocopy).,Santa Fe de la Laguna,,,0
6162,"Santa Fe de la Laguna, Hospital Chapel. Plan (reduced photocopy).","Santa Fe de la Laguna, Hospital Chapel",,,0
6163,Santa Fe de la Laguna. Elevation (south). Sketch.,Santa Fe de la Laguna,,,0
6164,"Santa Fe de la Laguna. Elevation (south, incomplete).",Santa Fe de la Laguna,,,0
6165,"Santa Fe de la Laguna, Hospital Chapel. Plan.","Santa Fe de la Laguna, Hospital Chapel",,,0
6166,Santa Fe de la Laguna. Plan.,Santa Fe de la Laguna,,,0
6167,"Santa Fe de la Laguna, Hospital Chapel. Plan (informal).","Santa Fe de la Laguna, Hospital Chapel",,,0
6168,Santa Fe de la Laguna. Plaza. Plan (incomplete).,Santa Fe de la Laguna,,,0
6169,Espiritu Santo. Plan (reduced photocopy).,Espiritu Santo,,,0
6170,Espiritu Santo. Plans.,Espiritu Santo,,,0
6171,Iglesia de Santiago. Elevation.,Iglesia de Santiago,,,0
6172,Unknown location. Street plan.,Unknown location.Street plan.,Street plan,Unknown location,0
6173,"Unidentified church. Plan (informal, incomplete).",Unidentified church,,,0
6174,Nuestra Senora de los Atrios. Elevation.,Nuestra Senora de los Atrios,,,0
6175,Plaza Don Vasco de Quiroga. Plan (drawing and photocopy).,Plaza Don Vasco de Quiroga,,,0
6176,Patzcuaro Zona Central. Plan.,Patzcuaro Zona Central,,,0
6177,Unidentified plan (incomplete).,Unidentified plan (incomplete),,,0
6178,El Senor del Pardon. Plan.,El Senor del Pardon,,,0
6179,El Senor del Pardon. West front elevation.,El Senor del Pardon,,,0
6180,La Virgen de la Asuncion. Plan (drawing and photocopy).,La Virgen de la Asuncion,,,0
6181,Santa Maria. Plan.,Santa Maria,,,0
6182,San Francisco de Asis. Plan (photocopy).,San Francisco de Asis,,,0
6183,El Senor del Perdon. Plan (drawing and photocopy).,El Senor del Perdon,,,0
6184,San Francisco de Asis. Elevations.,San Francisco de Asis,,,0
6185,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6186,Templo de Santiago. Plan (drawing and reduced photocopy).,Templo de Santiago,,,0
6187,Templo de Santiago. Elevation.,Templo de Santiago,,,0
6188,Nuestra Senora de la Asuncion. Cloister. Plan.,Nuestra Senora de la Asuncion,,,0
6189,San Francisco (de Asis?). Elevation.,San Francisco (de Asis?),,,0
6190,"Nuestra Senora de la Asuncion. Elevation, south wall of cloister.",Nuestra Senora de la Asuncion,,,0
6191,Nuestra Senora de la Asuncion. Plan.,Nuestra Senora de la Asuncion,,,0
6192,San Pedro de Tzurumtaro. Plan (reduced photocopy).,San Pedro de Tzurumtaro,,,0
6193,Templo de Santiago. Plan.,Templo de Santiago,,,0
6194,Unidentified plan (reduced photocopy).,Unidentified plan (reduced photocopy),,,0
6195,Nuestra Senora de la Asuncion. Plan (reduced photocopy).,Nuestra Senora de la Asuncion,,,0
6196,San Francisco (de Asis?). West front elevation (reduced photocopy).,San Francisco (de Asis?),,,0
6197,Santa Ana de Chaptiro. Plan.,Santa Ana de Chaptiro,,,0
6198,Tiripetio City plan.,Tiripetio City plan,,,0
6199,Templo San Juan Bautista. West front elevation.,Templo San Juan Bautista,,,0
6200,Church interior (Undameo). Plan.,Church interior (Undameo),,,0
6201,Santiago Undameo. Plan.,Santiago Undameo,,,0
6202,Santiago Undameo. Atrio. Plan.,Santiago Undameo,,,0
6203,Santiago Undameo. West front elevation.,Santiago Undameo,,,0
6204,"“La Parroquia,” Santa Clara del Cobre. Front elevation.","“La Parroquia,” Santa Clara del Cobre",,,0
6205,San Juan Bautista. Plan.,San Juan Bautista,,,0
6206,Iglesia de Santa Ana. Plan.,Iglesia de Santa Ana,,,0
6207,Santa Clara del Cobre. Front elevation.,Santa Clara del Cobre,,,0
6208,Santa Clara del Cobre. Plan.,Santa Clara del Cobre,,,0
6209,Iglesia de Santa Clara del Cobre. Plan.,Iglesia de Santa Clara del Cobre,,,0
6210,Pueblo de Uricho. Plaza 22. Sketch.,Pueblo de Uricho,,,0
6211,"Iglesia de Santa Ana. Elevation, front.",Iglesia de Santa Ana,,,0
6212,Templo de San Pedro. Plan.,Templo de San Pedro,,,0
6213,San Pedro. Plan.,San Pedro,,,0
6214,San Pedro. Plan.,San Pedro,,,0
6215,San Pedro. Front elevation.,San Pedro,,,0
6216,Church interior (Tiripetio). Plan.,Church interior (Tiripetio),,,0
6217,Church interior (Tiripetio). Plan.,Church interior (Tiripetio),,,0
6218,Church/environs (Tzintzuntzan). Plan.,Church/environs (Tzintzuntzan),,,0
6219,Church (Tzintzuntzan). Front elevation.,Church (Tzintzuntzan),,,0
6220,La Virgen de la Soledad. Plan (reduced photocopy).,La Virgen de la Soledad,,,0
6221,San Francisco (de Asis?). Plan.,San Francisco (de Asis?),,,0
6222,Churches and atrio (Tzintzuntzan). Plan.,Churches and atrio (Tzintzuntzan),,,0
6223,Open air chapel at hospital (Tzintzuntzan). Plan.,Open air chapel at hospital (Tzintzuntzan),,,0
6224,Tzintzuntzan. Sketch/plan.,Tzintzuntzan,,,0
6225,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6226,Open air chapel (Tzintzuntzan). Plan (reduced photocopy).,Open air chapel (Tzintzuntzan),,,0
6227,San Francisco de Asis. Plan (reduced photocopy),San Francisco de Asis,,,0
6228,Open air chapel (Tzintzuntzan).,Open air chapel (Tzintzuntzan),,,0
6229,Front elevation (Tzintzuntzan).,Front elevation (Tzintzuntzan),,,0
6230,Iglesia de San Francisco de Asis. Atrio. Plan.,Iglesia de San Francisco de Asis,,,0
6231,Tzintzuntzan (one page from photocopied article in Spanish),,,,1
6232,Capilla abierta. Plan/elevation.,Capilla abierta,,,0
6233,Tzintzuntzan? Sketches for plans.,Tzintzuntzan? Sketches for plans,,,0
6234,Templo San Francisco. Sketch.,Templo San Francisco,,,0
6235,Virgen de la Soledad. Plan.,Virgen de la Soledad,,,0
6236,Virgen de la Soledad. Plan.,Virgen de la Soledad,,,0
6237,Tzintzuntzan City plan (crossed-out draft on back).,Tzintzuntzan City plan (crossed-out draft on back),,,0
6238,Tzintzuntzan. Plan.,Tzintzuntzan,,,0
6239,Capilla de San Martin. Plan (drawing and blueprint).,Capilla de San Martin,,,0
6240,Convento de San Cristobal. Plan (drawing plus two blueprints).,Convento de San Cristobal,,,0
6241,Capilla de San Pedro. Plan (reduced photocopy).,Capilla de San Pedro,,,0
6242,Capilla de Santa Maria. Plan (reduced photocopy).,Capilla de Santa Maria,,,0
6243,Capilla Santa Maria. Plan (drawing and blueprint).,Capilla Santa Maria,,,0
6244,Templo de San Sebastian. Sketch (drawing and photocopy).,Templo de San Sebastian,,,0
6245,San Sebastian. Plan (photocopies).,San Sebastian,,,0
6246,"San Sebastian. Plan (two drawings, two blueprints).",San Sebastian,,,0
6247,"Templo Jesus Maria, San Nicolas. Plan (photocopy, drawing, blueprint).","Templo Jesus Maria, San Nicolas",,,0
6248,"Capilla de San Juan Bautista. Plan (drawing, blueprint).",Capilla de San Juan Bautista,,,0
6249,"Templo de San Nicolas. Sketch and plan (photocopy, drawing, blueprint).",Templo de San Nicolas,,,0
6250,Capilla de Santa Monica. Plan (drawing and photocopy).,Capilla de Santa Monica,,,0
6251,"Santa Ana. Plan (sketch, drawing, photocopy).",Santa Ana,,,0
6252,San Andres. Plan.,San Andres,,,0
6253,San Pedro Augustine. Sketches (photocopies).,San Pedro Augustine,,,0
6254,Iglesia Todos los Santos. Plan.,Iglesia Todos los Santos,,,0
6255,San Pedro Apostol. Plan.,San Pedro Apostol,,,0
6256,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6257,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6258,San Miguel Arcangel. Plan.,San Miguel Arcangel,,,0
6259,Parroquia de la Asuncion. Plan.,Parroquia de la Asuncion,,,0
6260,Hacieda de Xala. Sketches.,Hacieda de Xala,,,0
6261,"El Pico del Fenerife Restaurante, San Juan Teotihuacan. Sketch (abstract).","El Pico del Fenerife Restaurante, San Juan Teotihuacan",,,0
6262,Acolman (?) monastery (16th C.). Plan.,Acolman (?) monastery (16th C,,,0
6263,San Martin. Plan.,San Martin,,,0
6264,El Divino Slavador. Plan.,El Divino Slavador,,,0
6265,San Miguel Arcangel. Plan.,San Miguel Arcangel,,,0
6266,La Iglesia de Santiago Tolman. Plan.,La Iglesia de Santiago Tolman,,,0
6267,San Miguel Arcangel. Plan.,San Miguel Arcangel,,,0
6268,El Divino Salvador. Front elevation.,El Divino Salvador,,,0
6269,Santo Domingo. Front elevation.,Santo Domingo,,,0
6270,Santa Maria de Natividad. Plan.,Santa Maria de Natividad,,,0
6271,"San Nicolas, Santa Maria. Plan.","San Nicolas, Santa Maria",,,0
6272,San Miguel Arcangel. Plan.,San Miguel Arcangel,,,0
6273,San Martin Caballero. Front elevation.,San Martin Caballero,,,0
6274,Templo de San Sebastian. Plan.,Templo de San Sebastian,,,0
6275,San Esteban. Sketch.,San Esteban,,,0
6276,San Miguel Arcangel. Front elevation.,San Miguel Arcangel,,,0
6277,San Miguel Arcangel. Sketch.,San Miguel Arcangel,,,0
6278,blanks,,,,1
6279,"Santuario de Guadalupe, Sacramonte. Plan/elevations.","Santuario de Guadalupe, Sacramonte",,,0
6280,Yaxcaba. Plan.,Yaxcaba,,,0
6281,Tibolon Plan.,Tibolon Plan,,,0
6282,Sitilpech. Plan.,Sitilpech,,,0
6283,La Virgen de la Candelaria. Plan/sketch.,La Virgen de la Candelaria,,,0
6284,Friar’s Residence. Elevations/plan.,Friar’s Residence,,,0
6285,Capilla San Antonio Chalante. Plan.,Capilla San Antonio Chalante,,,0
6286,San Geronimo. Plan.,San Geronimo,,,0
6287,Sudzal. Plan/section.,Sudzal,,,0
6288,Pichila church. Plan.,Pichila church,,,0
6289,Elevations (Xanaba).,Elevations (Xanaba),,,0
6290,Patxcuaro. Plan.,Patxcuaro,,,0
6291,Unidentified Plan.,Unidentified Plan,,,0
6292,Guadalajara. Downtown map (photocopy).,Guadalajara,,,0
6293,Mesa de San Lorenzo/environs (Veracruz?). Topo map (photocopy).,Mesa de San Lorenzo/environs (Veracruz?),,,0
6294,San Lorenzo. Topo map (photocopy).,San Lorenzo,,,0
6295,San Andres Caplan Town center. Plan (photo).,San Andres Caplan Town center,,,0
6296,San Andres Caplan Town center. Plan (photo negative).,San Andres Caplan Town center,,,0
6297,Patzcuaro. Plan.,Patzcuaro,,,0
6298,"Mexico, southern : Edo. de Zacatecas, Campeche (map photocopy).","Mexico, southern : Edo",,,0
6299,Sudzal. Plan.,Sudzal,,,0
6300,Elevations (Yaxcaba). Sketch.,Elevations (Yaxcaba),,,0
6301,Sudzal. Plan.,Sudzal,,,0
6302,Sudzal. Plan.,Sudzal,,,0
6303,Iglesia San Nicolas Obispo. Plan.,Iglesia San Nicolas Obispo,,,0
6304,Iglesia de Asuncion. Elevations.,Iglesia de Asuncion,,,0
6305,Kantunil. Elevations.,Kantunil,,,0
6306,Plan (Xanaba).,Plan (Xanaba),,,0
6307,Kantaniha. Plan.,Kantaniha,,,0
6308,San Miguel de Allende. Sketch.,San Miguel de Allende,,,0
6309,San Miguel de Allende. Plan.,San Miguel de Allende,,,0
6310,San Francisco/environs. Plan.,San Francisco/environs,,,0
6311,San Miguel Viejo. Plan and elevation.,San Miguel Viejo,,,0
6312,Teotitlan del Valle. Plan.,Teotitlan del Valle,,,0
6313,San Geronimo. Plan.,San Geronimo,,,0
6314,San Miguel. Plan.,San Miguel,,,0
6315,Huejotzingo. Plan.,Huejotzingo,,,0
6316,Santa Maria Asuncion. Plan.,Santa Maria Asuncion,,,0
6317,Zaachila. Plan.,Zaachila,,,0
6318,San Miguel. Plan and topo.,San Miguel,,,0
6319,Santo Domingo. Plan.,Santo Domingo,,,0
6320,San Mateo. Plan.,San Mateo,,,0
6321,Santo Domingo del Valle. Plan.,Santo Domingo del Valle,,,0
6322,Nuestra Senora de la Soledad / Nuestra Senora de San Jose / Plaza de la Danza. Plan.,Nuestra Senora de la Soledad / Nuestra Senora de San Jose / Plaza de la Danza,,,0
6323,San Pedro y San Pablo. Plan.,San Pedro y San Pablo,,,0
6324,Santa Maria Asuncion. Plan.,Santa Maria Asuncion,,,0
6325,Santa Maria/Santa Ana. Plan.,Santa Maria/Santa Ana,,,0
6326,San Pablo. Plan.,San Pablo,,,0
6327,San Juan Bautista. Plan.,San Juan Bautista,,,0
6328,Iglesia de las Penas. Plan.,Iglesia de las Penas,,,0
6329,San Pablo y San Pedro. Plan.,San Pablo y San Pedro,,,0
6330,Zacualpan de Amilpaz. Plan.,Zacualpan de Amilpaz,,,0
6331,Atlathauhuacan. Plan.,Atlathauhuacan,,,0
6332,Convento de Santa Domingo de Guzman. Plan.,Convento de Santa Domingo de Guzman,,,0
6333,Tepotzlan Plan.,Tepotzlan Plan,,,0
6334,"San Nicolas, Santa Maria Oxtotipac. Plan.","San Nicolas, Santa Maria Oxtotipac",,,0
6335,Parroquia de la Asuncion. Plan.,Parroquia de la Asuncion,,,0
6336,San Martin Caballero. Plan.,San Martin Caballero,,,0
6337,Concepcion de Nuestra Senora. Plan.,Concepcion de Nuestra Senora,,,0
6338,El Divino Salvador. Plan.,El Divino Salvador,,,0
6339,Templo de San Esteban. Plan.,Templo de San Esteban,,,0
6340,Santa Maria de Natividad. Plan.,Santa Maria de Natividad,,,0
6341,San Miguel Arcangel. Plan.,San Miguel Arcangel,,,0
6342,San Pedro Apostol. Plan.,San Pedro Apostol,,,0
6343,San Miguel Arcangel. Plan.,San Miguel Arcangel,,,0
6344,San Andres. Plan.,San Andres,,,0
6345,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6346,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6347,Iglesia de Todos Santos. Plan.,Iglesia de Todos Santos,,,0
6348,Nuestra Senora de la Asuncion. Plan.,Nuestra Senora de la Asuncion,,,0
6349,Iglesia de Santiago. Plan.,Iglesia de Santiago,,,0
6350,Santa Fe de Laguna. Plan.,Santa Fe de Laguna,,,0
6351,Templo San Bartolo. Plan (photocopy).,Templo San Bartolo,,,0
6352,Santa Fe Laguna. Plan.,Santa Fe Laguna,,,0
6353,Templo de San Pedro. Plan.,Templo de San Pedro,,,0
6354,Iglesia de Santiago. Plan.,Iglesia de Santiago,,,0
6355,Santa Clara del Cobre. Plan.,Santa Clara del Cobre,,,0
6356,Molango. Plan.,Molango,,,0
6357,San Esteban. Plan.,San Esteban,,,0
6358,Santa Maria Asuncion. Plan.,Santa Maria Asuncion,,,0
6359,San Francisco Tecamachalco. Plan.,San Francisco Tecamachalco,,,0
6360,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6361,Izamal. Plan.,Izamal,,,0
6362,San Beradino de Sisal. Plan.,San Beradino de Sisal,,,0
6363,Izamal. Plan.,Izamal,,,0
6364,Kinichkakmo. Elevation.,Kinichkakmo,,,0
6365,San Antonio de Padua. Elevation/section.,San Antonio de Padua,,,0
6366,San Antonio de Padua. Plan.,San Antonio de Padua,,,0
6367,Mayan pyramids. Plan.,Mayan pyramids,,,0
6368,Izamal. Plan.,Izamal,,,0
6369,Izamal. Plan.,Izamal,,,0
6370,San Juan. Plan.,San Juan,,,0
6371,San Juan. Plan (photocopy).,San Juan,,,0
6372,San Martin. Plan.,San Martin,,,0
6373,San Juan Bautista. Plan.,San Juan Bautista,,,0
6374,Santiago de Tecali de Herrera. Plan.,Santiago de Tecali de Herrera,,,0
6375,Santiago de Herrera. Plan.,Santiago de Herrera,,,0
6376,San Francisco de Asis. Plan.,San Francisco de Asis,,,0
6377,Ciudad de Mexico. Map.,Ciudad de Mexico,,,0
6378,Ciudad de Mexico. Map.,Ciudad de Mexico,,,0
6379,San Bernadino de Sisal. Plan.,San Bernadino de Sisal,,,0
6380,“Plano de Ramal: Cuara Colonial sin Piramide”,,,,1
6381,Non-pyramid block. Plan.,Non-pyramid block,,,0
6382,Unidentified plan with legend.,Unidentified plan with legend,,,0
6383,Mayan pyramids. Plan.,Mayan pyramids,,,0
6384,Church (Citilcum). Plan.,Church (Citilcum),,,0
6385,Huitzil. Plan/elevation(?).,Huitzil,,,0
6386,Church (Yaxcaba). Plan.,Church (Yaxcaba),,,0
6387,Casa el Cuartez. Plan.,Casa el Cuartez,,,0
6388,Cuauhtemoc. Plan.,Cuauhtemoc,,,0
6389,“Dzidzantun”. Plan.,“Dzidzantun”,,,0
6390,Pichila church. Plan.,Pichila church,,,0
6391,Uci (Lici?). Plan.,Uci (Lici?),,,0
6392,Kinichkakmo. Three-quarters elevation.,Kinichkakmo.Three-quarters elevation.,Three-quarters elevation,Kinichkakmo,0
6393,Citilcum. Plan.,Citilcum,,,0
13610,Melba and Ted Whatley residence.,Melba and Ted Whatley residence,,,0
13611,Fermi competition.  Photograph of a model.,Fermi competition,,,0
13612,"MATICO competition winning submission.  Visual site plan, concept and houses.",MATICO competition winning submission,,,0
13613,Downtown Dallas project (unbuilt project northwest corner).,Downtown Dallas project (unbuilt project northwest corner),,,0
13614,Texas House.,Texas House,,,0
16926,Villa Brooks,,,,1
16927,The Bee Cave Place.,The Bee Cave Place,,,0
16991,Topographic Maps of Lake Travis Area,,,,1
16992,United States Geological Survey Maps of Lake Travis Area.,United States Geological Survey Maps of Lake Travis Area,,,0
16993,University of Texas Balcones Research Center.,University of Texas Balcones Research Center,,,0
16994,Hal and Eden Box residence.,Hal and Eden Box residence,,,0
16995,Comparison Chart of Mexican Architecture and other Western Architecture.,Comparison Chart of Mexican Architecture and other Western Architecture,,,0
16996,University of Texas Main Building and Library Extension.,University of Texas Main Building and Library Extension,,,0
17095,"Poster: James Riely Gordon Texas Courthouse Architect Exhibit, Ellis County Courthouse",,,,1
17096,Poster: University of Texas School of Architecture Events Spring 2007,,,,1
17097,Poster: University of Texas School of Architecture Faculty and Programs,,,,1
17098,Poster: Texas Architecture 1835 - 1900,,,,1
17148,Posters.,Posters,,,0
17297,Color transparencies strips.,Color transparencies strips,,,0
10258,Ramsland residence.,Ramsland residence,,,0
10259,Ramsland residence. Landscaping.,Ramsland residence,,,0
10260,Ramsland residence. Irrigation.,Ramsland residence,,,0
10261,Davenport residence. Landscaping.,Davenport residence,,,0
